clusx clusy plot tree stem spec.1 spec.2 spec.3 spec.4 dbh health.id origi.1 stumpd totalh boleh 
201 142 5 5 1 MNL-SUL Manilkara-sulcata XXX XXX 29.2 1 N 31 9 3
201 142 5 6 1 MAY-LAN Maytenus-lancifolia XXX XXX 8 1 N -1 -1 -1
201 142 5 7 1 SPI-AFR Spirostachys-africana XXX XXX 11 1 N -1 -1 -1
201 142 5 8 1 SPI-AFR Spirostachys-africana XXX XXX 11 1 N -1 -1 -1
201 142 5 9 1 DSP-MES Diospyros-mespiliformis XXX XXX 36.2 1 N -1 -1 5
201 142 5 10 1 SPI-AFR Spirostachys-africana XXX XXX 22 1 N 24 8 2
201 142 5 11 1 SPI-AFR Spirostachys-africana XXX XXX 14.3 1 N -1 -1 -1
201 142 5 12 1 SPI-AFR Spirostachys-africana XXX XXX 10.8 1 N -1 -1 -1
201 142 5 13 1 SPI-AFR Spirostachys-africana XXX XXX 11.8 1 N -1 -1 -1
201 142 5 14 1 SPI-AFR Spirostachys-africana XXX XXX 10.5 1 N -1 -1 -1
201 142 5 15 1 SPI-AFR Spirostachys-africana XXX XXX 19 1 N 22.1 9.5 -1
201 142 5 16 1 SPI-AFR Spirostachys-africana XXX XXX 10.4 1 N -1 -1 -1
201 142 5 17 1 SPI-AFR Spirostachys-africana XXX XXX 20 1 N -1 -1 2.5
201 142 6 1 1 DSP-MES Diospyros-mespiliformis XXX XXX 3 1 N -1 -1 -1
201 142 6 2 1 SPI-AFR Spirostachys-africana XXX XXX 17 1 N -1 -1 -1
201 142 6 3 1 SPI-AFR Spirostachys-africana XXX XXX 37 1 N 41.5 10 2
201 142 6 4 1 DSP-MES Diospyros-mespiliformis XXX XXX 15.6 1 N -1 -1 -1
201 142 6 4 2 DSP-MES Diospyros-mespiliformis XXX XXX 32 1 N -1 -1 5
201 142 6 5 1 MNL-SUL Manilkara-sulcata XXX XXX 19 1 N -1 -1 -1
201 142 6 5 2 MNL-SUL Manilkara-sulcata XXX XXX 11 1 N -1 -1 -1
201 142 6 6 1 TER-SPI Terminalia-spinosa XXX XXX 37.8 1 N 44.5 17 10
201 142 6 7 1 DSP-MES Diospyros-mespiliformis XXX XXX 58.5 1 N -1 -1 6
201 142 6 8 1 MAY-LAN Maytenus-lancifolia XXX XXX 12.5 1 N -1 -1 -1
201 142 6 9 1 MAY-LAN Maytenus-lancifolia XXX XXX 10 1 N -1 -1 -1
201 142 6 10 1 SPI-AFR Spirostachys-africana XXX XXX 11.5 1 N -1 -1 -1
201 142 6 11 1 SPI-AFR Spirostachys-africana XXX XXX 10 1 N 11 6 -1
201 142 6 12 1 ACA-NIG Acacia-nigrescens XXX XXX 10 1 N -1 -1 -1
201 142 7 1 1 EHR-CYM Ehretia-cymosa XXX XXX 7.5 1 N -1 -1 -1
201 142 7 2 1 ALB-HAR Albizia-harveyi XXX XXX 12 1 N -1 -1 -1
201 142 7 2 2 ALB-HAR Albizia-harveyi XXX XXX 12.5 1 N -1 -1 -1
201 142 7 2 3 ALB-HAR Albizia-harveyi XXX XXX 10 1 N 11 7 -1
201 142 7 3 1 DSP-MES Diospyros-mespiliformis XXX XXX 10 1 N -1 -1 -1
201 142 7 4 1 ALB-HAR Albizia-harveyi XXX XXX 12.4 1 N -1 -1 -1
201 142 7 5 1 ACA-MLL Acacia-mellifera XXX XXX 20 1 N -1 -1 5
201 142 8 1 1 ALB-HAR Albizia-harveyi XXX XXX 12 1 N -1 -1 -1
201 142 8 2 1 ALB-HAR Albizia-harveyi XXX XXX 19.8 1 N 20 9 -1
201 142 8 3 1 ALB-HAR Albizia-harveyi XXX XXX 33.8 1 N -1 -1 6.5
201 142 8 4 1 ALB-HAR Albizia-harveyi XXX XXX 55.6 1 N -1 -1 3
201 142 8 5 1 SPI-AFR Spirostachys-africana XXX XXX 44.5 1 N -1 -1 3
201 142 9 1 1 SPI-AFR Spirostachys-africana XXX XXX 61 1 N -1 -1 2.5
201 142 9 2 1 SPI-AFR Spirostachys-africana XXX XXX 22 1 N 22.5 8 3
201 142 9 3 1 ECL-NAT Euclea-natalensis XXX XXX 20.9 1 N -1 -1 2
201 142 9 4 1 ALB-HAR Albizia-harveyi XXX XXX 22 1 N -1 -1 1.5
174 195 7 1 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 14.3 1 N -1 -1 -1
174 195 7 1 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 13.3 1 N -1 -1 -1
174 195 7 1 3 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 15.5 1 N -1 -1 -1
174 195 7 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 12.5 1 N -1 -1 -1
174 195 7 3 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 15 1 N -1 -1 -1
174 195 7 4 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 10 1 N -1 -1 -1
174 195 7 5 1 ANT-VEN Antidesma-venosum XXX XXX 13.6 1 N -1 -1 -1
174 195 7 6 1 ANN-SEN Annona-senegalensis XXX XXX 13.3 6 N -1 -1 -1
174 195 7 7 1 KIG-AFR Kigelia-africana XXX XXX 11 1 N 14.9 8.5 -1
174 195 7 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 21 1 n -1 -1 4
174 195 8 1 1 ANN-SEN Annona-senegalensis XXX XXX 6.3 1 N -1 -1 -1
174 195 8 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 9.3 1 N -1 -1 -1
174 195 8 3 1 ANN-SEN Annona-senegalensis XXX XXX 19.5 1 N -1 -1 -1
174 195 8 4 1 STS-KUN Stereospermum-kunthianum XXX XXX 15.8 1 N 16.1 8.5 -1
174 195 8 4 2 STS-KUN Stereospermum-kunthianum XXX XXX 12.3 1 n -1 -1 -1
174 195 8 5 1 ANN-SEN Annona-senegalensis XXX XXX 16.8 6 N -1 -1 -1
174 195 8 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 10 1 N -1 -1 -1
174 195 8 6 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 10.2 1 N -1 -1 -1
174 195 8 7 1 PRC-ANG Pericopsis-angolensis XXX XXX 14.2 1 N 18.9 11.5 -1
174 195 8 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 22.6 1 N -1 -1 2.5
174 195 8 9 1 TER-SER Terminalia-sericea XXX XXX 20 1 N -1 -1 5.5
174 195 9 1 1 BUR-AFR Burkea-africana XXX XXX 8.6 1 N -1 -1 -1
174 195 9 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 8.1 1 N -1 -1 -1
174 195 9 3 1 ZIZ-MUC Ziziphus-mucronata XXX XXX 8.3 1 N -1 -1 -1
174 195 9 4 1 BUR-AFR Burkea-africana XXX XXX 5.4 1 N -1 -1 -1
174 195 9 5 1 BUR-AFR Burkea-africana XXX XXX 11.3 1 N 13.9 9.5 -1
174 195 9 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 14.5 1 N -1 -1 -1
174 195 9 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 11.6 1 N -1 -1 -1
174 195 9 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 12.4 1 N -1 -1 -1
174 195 9 9 1 ANN-SEN Annona-senegalensis XXX XXX 12.3 7 N -1 -1 -1
174 195 9 10 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10.8 1 N 14 8 -1
174 195 9 11 1 TER-SAM Terminalia-sambesiaca XXX XXX 11.8 1 N -1 -1 -1
174 195 9 12 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10.1 6 N -1 -1 -1
174 195 9 13 1 PRC-ANG Pericopsis-angolensis XXX XXX 32.5 1 N -1 -1 7
174 195 9 13 2 PRC-ANG Pericopsis-angolensis XXX XXX 36.6 7 N -1 -1 8
174 195 9 14 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 24 1 N 25.5 12.5 4
174 195 9 15 1 TER-SER Terminalia-sericea XXX XXX 24 1 N -1 -1 4
174 186 1 1 1 TER-SAM Terminalia-sambesiaca XXX XXX 10.8 1 N -1 -1 -1
174 186 1 2 1 TER-SAM Terminalia-sambesiaca XXX XXX 10.1 1 N -1 -1 -1
174 186 1 3 1 TER-SAM Terminalia-sambesiaca XXX XXX 6.3 1 N -1 -1 -1
174 186 1 4 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 5.4 1 N -1 -1 -1
174 186 1 5 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 5 1 N 8.8 7.5 -1
174 186 1 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 7.3 1 N -1 -1 -1
174 186 1 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 5.2 1 N -1 -1 -1
174 186 1 8 1 STS-KUN Stereospermum-kunthianum XXX XXX 22 1 N -1 -1 -1
174 186 1 9 1 CMB-FRA Combretum-fragrans XXX XXX 6.2 1 N -1 -1 3.5
174 186 1 10 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 5.2 1 N 7.1 6.5 -1
174 186 1 10 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 9 1 N -1 -1 -1
174 186 1 11 1 TER-SER Terminalia-sericea XXX XXX 10.7 1 N -1 -1 -1
174 186 1 12 1 PRC-ANG Pericopsis-angolensis XXX XXX 14.3 1 N -1 -1 -1
174 186 1 12 2 PRC-ANG Pericopsis-angolensis XXX XXX 22.4 1 N -1 -1 5
174 186 1 13 1 CMB-MOL Combretum-molle XXX XXX 11.2 1 N 13.5 8 -1
174 186 1 14 1 CMB-FRA Combretum-fragrans XXX XXX 10.3 1 N -1 -1 -1
174 186 1 15 1 STS-KUN Stereospermum-kunthianum XXX XXX 31.6 1 N -1 -1 6
174 186 1 16 1 STS-KUN Stereospermum-kunthianum XXX XXX 23.7 1 N -1 -1 4
174 186 1 16 2 STS-KUN Stereospermum-kunthianum XXX XXX 26.5 1 N -1 -1 4
174 186 2 1 1 DSP-FIS Diospyros-fischeri XXX XXX 5.1 1 N 9 4.5 -1
174 186 2 2 1 ANN-SEN Annona-senegalensis XXX XXX 8.5 1 N -1 -1 -1
174 186 2 3 1 DSP-FIS Diospyros-fischeri XXX XXX 9.1 1 N -1 -1 -1
174 186 2 4 1 SCL-BIR Sclerocarya-birrea XXX XXX 114.9 1 N -1 -1 -1
174 186 2 5 1 SNA Senaea-sp. XXX XXX 7.1 1 N -1 -1 -1
174 186 2 6 1 STS-KUN Stereospermum-kunthianum XXX XXX 12.2 1 N 13 8.5 -1
174 186 2 7 1 STS-KUN Stereospermum-kunthianum XXX XXX 10.7 1 N -1 -1 -1
174 186 2 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 19.6 1 N -1 -1 -1
174 186 3 1 1 CMB-FRA Combretum-fragrans XXX XXX 5 1 N -1 -1 -1
174 186 5 1 1 XXX NGALE-NGINDO XXX XXX 6.5 1 N -1 -1 -1
174 186 5 1 2 XXX NGALE-NGINDO XXX XXX 5.2 1 N 7.8 6.5 -1
174 186 5 2 1 XXX NGALE-NGINDO XXX XXX 5.1 1 N -1 -1 -1
174 186 5 3 1 XXX NGALE-NGINDO XXX XXX 5.4 1 N -1 -1 -1
174 186 5 4 1 DSP-FIS Diospyros-fischeri XXX XXX 5.6 1 N -1 -1 -1
174 186 5 5 1 CMB-ZEY Combretum-zeyheri XXX XXX 17.5 1 N -1 -1 -1
174 186 5 5 2 CMB-ZEY Combretum-zeyheri XXX XXX 46.1 1 N 47.3 19.3 9
174 186 5 6 1 STS-KUN Stereospermum-kunthianum XXX XXX 32.7 1 N -1 -1 4
174 186 5 7 1 CMB-MOL Combretum-molle XXX XXX 14.8 1 N -1 -1 -1
174 186 6 1 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 11 1 N -1 -1 -1
174 186 6 2 1 OZO-RET Ozoroa-reticulata XXX XXX 11.3 1 N -1 -1 -1
174 186 6 2 2 OZO-RET Ozoroa-reticulata XXX XXX 10.4 1 N 12.2 3 -1
174 186 6 3 1 CMB-FRA Combretum-fragrans XXX XXX 10.7 1 N -1 -1 -1
174 186 7 1 1 OZO-RET Ozoroa-reticulata XXX XXX 5.6 1 N -1 -1 -1
174 186 7 2 1 OZO-RET Ozoroa-reticulata XXX XXX 11.7 1 N -1 -1 -1
174 186 7 3 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 14.3 1 N -1 -1 -1
174 186 7 4 1 BRH-BUS Brachystegia-bussei XXX XXX 11.6 6 N -1 -1 -1
174 186 7 5 1 BRH-BUS Brachystegia-bussei XXX XXX 11.5 1 N 17.2 8 -1
174 186 7 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 23.4 1 N -1 -1 2.5
174 186 8 1 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 23 1 N -1 -1 3
174 186 8 1 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 15.2 1 N -1 -1 -1
174 186 8 2 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 7.9 1 N -1 -1 -1
174 186 8 3 1 CMB-MOL Combretum-molle XXX XXX 10.1 1 N 14.5 8 -1
174 186 8 4 1 PRC-ANG Pericopsis-angolensis XXX XXX 22.8 7 N -1 -1 3.5
174 186 8 5 1 PRC-ANG Pericopsis-angolensis XXX XXX 20 1 N -1 -1 2
174 186 9 1 1 ACA Acacia-sp. XXX XXX 7.1 1 N -1 -1 -1
174 186 9 2 1 CTN-SPI Catunaregam-spinosa XXX XXX 6.7 1 N -1 -1 -1
174 186 9 3 1 CTN-SPI Catunaregam-spinosa XXX XXX 10.1 1 N 19.5 5 -1
174 186 9 4 1 ACA Acacia-sp. XXX XXX 15.3 1 N -1 -1 -1
174 186 9 5 1 ACA Acacia-sp. XXX XXX 14.7 1 N -1 -1 -1
174 186 10 1 1 PRC-ANG Pericopsis-angolensis XXX XXX 14 1 N -1 -1 -1
174 186 10 2 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 10 1 N -1 -1 -1
174 186 10 3 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 10.1 1 N 12.2 10 -1
174 186 10 4 1 ECL-DIV Euclea-divinorum XXX XXX 14.2 1 N -1 -1 -1
174 186 10 5 1 TER-SAM Terminalia-sambesiaca XXX XXX 11.8 1 N -1 -1 -1
174 186 10 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 25.5 1 N -1 -1 -1
174 186 10 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 22.4 1 N -1 -1 -1
174 186 10 8 1 PRC-ANG Pericopsis-angolensis XXX XXX 34.1 7 N -1 -1 -1
203 195 1 1 1 ALB-HAR Albizia-harveyi XXX XXX 37.5 1 N -1 -1 6
203 195 1 2 1 CMB Combretum-sp. XXX XXX 9 1 N -1 -1 -1
203 195 1 2 2 CMB Combretum-sp. XXX XXX 15 1 N -1 -1 -1
203 195 1 2 3 CMB Combretum-sp. XXX XXX 13.5 1 N -1 -1 -1
203 195 1 2 4 CMB Combretum-sp. XXX XXX 22.5 7 N -1 -1 -1
203 195 1 3 1 CTN-SPI Catunaregam-spinosa XXX XXX 11.5 6 N -1 -1 -1
203 195 1 4 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 32 7 N -1 -1 -1
203 195 1 5 1 CMB Combretum-sp. XXX XXX 14 7 N -1 -1 -1
203 195 1 6 1 STR-POT Strychnos-potatorum XXX XXX 22 1 N 31.5 5 5
203 195 1 7 1 PTR-TIN Pterocarpus-tinctorius XXX XXX 28 1 N -1 -1 3.5
203 195 1 8 1 AFZ-QUA Afzelia-quanzensis XXX XXX 28 1 N -1 -1 8
203 195 1 9 1 TAM-IND Tamarindus-indica XXX XXX 32.5 1 N -1 -1 4
203 195 1 10 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 20.5 1 N -1 -1 5
203 195 1 11 1 CMB Combretum-sp. XXX XXX 22 1 N 23.5 -1 3
203 195 3 1 1 LNN-SCH Lannea-schweinfurthii XXX XXX 18.5 1 N -1 -1 -1
203 195 3 1 2 LNN-SCH Lannea-schweinfurthii XXX XXX 9.2 1 N -1 -1 -1
203 195 3 2 1 MRK-ZAN Markhamia-zanzibarica XXX XXX 10.5 1 N -1 -1 -1
203 195 3 3 1 MRK-ZAN Markhamia-zanzibarica XXX XXX 12 1 N -1 -1 -1
203 195 3 4 1 CMB-COL Combretum-collinum XXX XXX 13.8 1 N 18.3 7 -1
203 195 4 1 1 CMB Combretum-sp. XXX XXX 43 1 N -1 -1 5
203 195 4 1 2 CMB Combretum-sp. XXX XXX 29.6 1 N -1 -1 4
203 195 4 2 1 CSS Cassia-sp. XXX XXX 16.2 1 N -1 -1 -1
203 195 5 1 1 ANA-OCC Anacardium-occidentale XXX XXX 5.2 1 P -1 -1 -1
203 195 5 2 1 ANA-OCC Anacardium-occidentale XXX XXX 12.5 1 P 20 4 -1
203 195 5 3 1 ANA-OCC Anacardium-occidentale XXX XXX 19.6 1 P -1 -1 -1
203 195 5 3 2 ANA-OCC Anacardium-occidentale XXX XXX 17.8 1 P -1 -1 -1
203 195 7 1 1 STS-KUN Stereospermum-kunthianum XXX XXX 8 1 N -1 -1 -1
203 195 8 1 1 ACA Acacia-sp. XXX XXX 6.7 1 N -1 -1 -1
203 195 8 1 2 ACA Acacia-sp. XXX XXX 6 1 N 7.4 7 -1
203 195 8 2 1 CMB Combretum-sp. XXX XXX 3.2 1 N -1 -1 -1
203 195 8 3 1 CMB Combretum-sp. XXX XXX 2.6 1 N -1 -1 -1
203 195 8 4 1 CMB Combretum-sp. XXX XXX 1.6 1 N -1 -1 -1
203 195 8 5 1 CMB Combretum-sp. XXX XXX 1.2 1 N -1 -1 -1
203 195 8 5 2 CMB Combretum-sp. XXX XXX 1.9 1 N 4.5 3 -1
203 195 8 5 3 CMB Combretum-sp. XXX XXX 3.1 1 N -1 -1 -1
203 195 8 5 4 CMB Combretum-sp. XXX XXX 3 1 N -1 -1 -1
203 195 8 5 5 CMB Combretum-sp. XXX XXX 1.7 1 N -1 -1 -1
203 195 8 5 6 CMB Combretum-sp. XXX XXX 1 1 N -1 -1 -1
203 195 8 6 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 5.5 1 N 8 4 -1
203 195 9 1 1 PTR-TIN Pterocarpus-tinctorius XXX XXX 3.7 1 N -1 -1 -1
203 195 9 1 2 PTR-TIN Pterocarpus-tinctorius XXX XXX 3 1 N -1 -1 -1
203 195 9 2 1 MRK-LUT Markhamia-lutea XXX XXX 1.8 7 N -1 -1 -1
203 195 9 3 1 CMB Combretum-sp. XXX XXX 5.6 1 N -1 -1 -1
203 195 9 4 1 CMB Combretum-sp. XXX XXX 5 1 N -1 -1 -1
203 195 9 5 1 CMB Combretum-sp. XXX XXX 5 1 N 7 6 -1
195 177 10 1 1 SCN-VIR Securinega-virosa XXX XXX 1 1 N -1 -1 -1
195 177 10 2 1 MRK-OBT Markhamia-obtusifolia XXX XXX 4.3 6 N -1 -1 -1
195 177 10 3 1 MRK-OBT Markhamia-obtusifolia XXX XXX 1.9 6 N -1 -1 -1
195 177 10 4 1 CMB-ZEY Combretum-zeyheri XXX XXX 31.4 1 N -1 -1 9
195 177 10 5 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 26.1 1 N -1 -1 4
195 177 10 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 23.5 1 N -1 -1 4
195 177 10 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 23.1 1 N 26.3 11 5
195 177 10 8 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 22 1 N -1 -1 7
195 177 9 1 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 2.5 1 N -1 -1 -1
195 177 9 2 1 COM-SER Commiphora-serrata XXX XXX 6 6 N -1 -1 -1
195 177 9 3 1 COM-SER Commiphora-serrata XXX XXX 5.5 1 N -1 -1 -1
195 177 9 4 1 COM-SER Commiphora-serrata XXX XXX 6.4 1 N -1 -1 -1
195 177 9 5 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.6 1 N 18 9.5 -1
195 177 9 6 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 5.8 1 N -1 -1 -1
195 177 9 7 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.6 1 N -1 -1 -1
195 177 9 8 1 SCN-VIR Hymenocardia-ulmoides XXX XXX 11 1 N -1 -1 -1
195 177 9 9 1 PTL-MYR Hymenocardia-ulmoides XXX XXX 12.7 1 N -1 -1 -1
195 177 9 10 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.7 1 N 30.8 8.5 -1
195 177 9 10 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.2 1 N -1 -1 -1
195 177 9 10 3 HMN-ULM Hymenocardia-ulmoides XXX XXX 7 1 N -1 -1 -1
195 177 9 10 3 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.8 1 N -1 -1 -1
195 177 9 10 4 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.5 1 N -1 -1 -1
195 177 9 10 5 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.5 1 N -1 -1 -1
195 177 9 10 6 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.7 1 N 30.8 8 -1
195 177 9 10 7 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.4 1 N -1 -1 -1
195 177 9 10 8 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.4 1 N -1 -1 -1
195 177 9 11 1 STR Strychnos-sp. XXX XXX 30.4 1 N -1 -1 7.5
195 177 9 12 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 16.5 1 N -1 -1 -1
195 177 9 13 1 STR-STU Strychnos-stuhlmannii XXX XXX 20.5 1 N 35.1 14 8
195 177 9 13 2 STR-STU Strychnos-stuhlmannii XXX XXX 19.2 1 N -1 -1 -1
195 177 9 14 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 18.7 1 N -1 -1 -1
195 177 9 14 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.7 1 N -1 -1 -1
195 177 9 14 3 HMN-ULM Hymenocardia-ulmoides XXX XXX 13.1 1 N -1 -1 -1
195 177 9 15 1 STR-STU Strychnos-stuhlmannii XXX XXX 12.5 1 N 29 12.5 -1
195 177 9 15 2 STR-STU Strychnos-stuhlmannii XXX XXX 12.6 1 N -1 -1 -1
195 177 9 15 3 STR-STU Strychnos-stuhlmannii XXX XXX 10.4 1 N -1 -1 -1
195 177 9 16 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 25.5 1 N -1 -1 5
195 177 8 1 1 STR-STU Strychnos-stuhlmannii XXX XXX 23.3 1 N -1 -1 4
195 177 8 2 1 SEN-SIN Senna-singueana XXX XXX 20.5 2 N -1 -1 -1
195 177 8 3 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 28.6 1 N 36.5 13.5 6
195 177 8 4 1 JUL-GLO Julbernardia-globiflora XXX XXX 41.7 1 N -1 -1 -1
195 177 8 5 1 CMB-ZEY Combretum-zeyheri XXX XXX 15 1 N -1 -1 -1
195 177 8 6 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 26.4 1 N -1 -1 3
195 177 8 7 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 24.9 1 N -1 -1 6
195 177 8 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 26.5 1 N 29 7 3
195 177 7 1 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 10.9 2 N -1 -1 -1
195 177 7 1 2 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 5.4 2 N -1 -1 -1
195 177 7 2 1 OCH-LON Ochna-longipes XXX XXX 8 1 N -1 -1 -1
195 177 7 3 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 7.2 1 N -1 -1 -1
195 177 7 4 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 10.3 1 N -1 -1 -1
195 177 7 5 1 OCH-LON Ochna-longipes XXX XXX 7.3 1 N -1 -1 -1
195 177 7 6 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 9.5 1 N 12 5 -1
195 177 7 7 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 8.5 2 N -1 -1 -1
195 177 7 8 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 7 6 N -1 -1 -1
195 177 7 9 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 9 1 N -1 -1 -1
195 177 7 10 1 CMB-ZEY Combretum-zeyheri XXX XXX 22 1 N -1 -1 6
195 177 7 11 1 CMB-ZEY Combretum-zeyheri XXX XXX 13.6 1 N -1 -1 -1
195 177 7 12 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 32 1 N -1 -1 8
195 177 7 13 1 MIM-SCH Mimusops-schliebenii XXX XXX 13.6 1 N 15.9 6.5 -1
195 177 7 14 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 11 1 N -1 -1 -1
195 177 7 14 2 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 13 1 N -1 -1 -1
195 177 7 15 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 13 1 N -1 -1 -1
195 177 7 15 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 12.1 1 N -1 -1 -1
195 177 7 16 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 13.4 1 N 16 7.5 -1
195 177 7 17 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 13.5 1 N -1 -1 -1
195 177 7 18 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 26.2 6 N -1 -1 2.5
195 177 6 1 1 MNT-ADE Monotes-adenophyllus XXX XXX 8.5 1 N -1 -1 -1
195 177 6 2 1 CMB-ZEY Combretum-zeyheri XXX XXX 12.1 2 N -1 -1 -1
195 177 6 2 2 CMB-ZEY Combretum-zeyheri XXX XXX 8 1 N -1 -1 -1
195 177 6 3 1 DIP-MOS Diplorhynchus-mossambicensis XXX XXX 23.5 1 N -1 -1 4
195 177 6 4 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 27.2 1 N -1 -1 4
195 177 6 5 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 24.2 1 N 25.5 10 3.5
195 177 6 6 1 MLT-STU Millettia-stuhlmannii XXX XXX 38.2 2 N -1 -1 7
195 177 6 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 24.5 1 N -1 -1 3
195 177 6 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 23.2 1 N -1 -1 4
195 177 5 1 1 MRK-OBT Markhamia-obtusifolia XXX XXX 3.9 6 N -1 -1 -1
195 177 5 2 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 18.2 1 N -1 -1 -1
195 177 5 2 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 24.1 1 N -1 -1 5
195 177 5 2 3 PTL-MYR Pteleopsis-myrtifolia XXX XXX 37.2 1 N 45 14.5 8
195 177 5 2 4 PTL-MYR Pteleopsis-myrtifolia XXX XXX 10.8 1 N -1 -1 -1
195 177 5 2 5 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11.9 1 N -1 -1 -1
195 177 5 3 1 SCB-TRI Schrebera-trichoclada XXX XXX 38.8 1 N -1 -1 5
195 177 5 4 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 13 1 N -1 -1 -1
